outcome,chi_squared,yu11,yu12,yu13,yu21,yu22,yu23,yu31,yu32,yu33,pu11,pu12,pu13,pu21,pu22,pu23,pu31,pu32,pu33,yd11,yd12,yd13,yd21,yd22,yd23,yd31,yd32,yd33,pd11,pd12,pd13,pd21,pd22,pd23,pd31,pd32,pd33,cL1,cL2,cL3,cu1,cu2,cu3,cd1,cd2,cd3
0,20028973.52535565,0.09400993150628767,0.01836569416726233,0.010118314323996158,0.013248656325576369,1.751133442409904,2.857496166985683,0.04536626795628482,0.3352470005724364,0.5360991703905608,-3.0231355119739765,-2.8271818606203256,2.8108324628078614,3.1335599217906287,-2.2874847643910887,1.0241533581339457,-3.0691686545515267,2.356285789434832,-0.6420047759327471,0.3388221323295019,0.4312844033173309,0.341570222707259,0.9053034810444552,3.917667926291083,3.9911125775675016,0.3891114993033863,0.4310390572265431,0.22013106553499348,2.6465620229770126,-0.8358104692221975,-0.6410699013077794,3.0805643863502308,-3.024320810233037,2.986552633640541,-3.140403379377835,2.7497697221531885,-3.0811382465586505,0.9134287569648428,0.2033872531115244,0.6814804646509849,0.4937454205531195,0.3611216973010465,0.9583882646803156,0.7184939902773411,0.9339724039909504,0.8793053431027644
1,948155.881388827,0.06346478533991938,0.7574162545170268,0.2332439082971756,0.024025476854591117,0.4134777115688953,0.11969711192235072,1.2793387246421477,3.998966636177008,3.999972778574967,3.121391276714953,-0.5519821229462534,-2.7808476713190906,3.0890469979905157,0.6172894962879787,-2.3590548353598586,-1.3553632439426904,2.04861795929368,-0.6213803718604529,0.1971470729075485,0.4379447245965923,0.4832260165365365,1.3987998357463236,0.3947620829712356,1.16615062925273,0.271122383310989,0.3397751816457282,0.5176869410531773,0.6738470844228757,1.7761306932553396,-2.0657233796994614,-0.6657680988151555,1.0308512067864006,0.2402535707166881,0.5971359276505863,2.229910151090205,1.4126171712625455,0.3495339088406957,0.7782343748446436,0.6918589879524868,0.8336579462504092,0.3711306413380085,0.1628151421286601,0.13626690461068147,0.9947262144064676,0.2641555385917025
0,58947157.44265667,0.013336634492784587,0.012010465106356177,0.01437546564621484,2.3341757702915165,1.6870659561422208,2.140291912250396,2.076711434557748,1.5519697394034269,2.2472429241656187,3.1052841089562166,2.830452740915373,-1.4338377698198232,-1.2374880490025542,-1.8218235169340369,0.3441938742024191,-2.227855009481206,-2.65940481327453,-0.5154886230629172,0.14831144570780352,0.2210974017619686,0.4448786414642765,1.9176113449150545,3.5893490228968985,3.376513190093053,0.4866191340491223,0.6416345739276432,0.35199819348093425,1.0965481260375167,-2.3027501443366734,-1.5815099441639098,-3.137185086158569,1.8065279157981289,1.4420407904929575,0.5091902381845115,-0.7069159316815194,0.5930286381392214,0.9034900198127852,0.2420755230132268,0.8015403452553462,0.2770300517098008,0.4748638023032093,0.4897431953639924,0.5529738104053359,0.6675369648776353,0.2933191841770908
2,13099004.4502655,0.01942210051872197,3.999201933003044,0.9598438595325478,3.999999864271009,3.999999997003178,3.8539627114373296,2.3509489960584355,3.966875846190431,3.4138184636260114,-2.3435794357206983,0.5623172696613223,2.030138462299038,2.073612904030292,2.867969372949746,3.0800485978257344,2.288988797466464,0.4994039403052413,-1.9465057130425305,0.19187318191599348,0.4421185778533797,0.10450687477683306,1.5104465941033247,0.11294526780464473,1.469233490997342,0.3873001096989822,0.7955129131791057,0.5036517010085619,-3.1384871075245178,-1.294609391949336,0.7798104547986511,-1.7531626677424899,-3.015581127433701,-1.0872194487926428,-0.03054338730030315,-1.4197727432133271,-2.556285648881332,0.6511461533642722,0.2005827110271996,0.5009757941095403,0.4389099059790107,0.2158757644885778,0.35330481382242906,0.11345285659919925,0.2450928481274275,0.52824137731211
0,5909886.251081732,3.211412197075581,2.1920084008297542,1.5947073552367779,1.2368127998837812,1.5691126833399651,1.3701520160965983,3.9999999962588704,3.9999999712574175,3.999995588039849,-1.9471718700047451,-0.9326140510391844,2.3326292205066217,0.4235401935916485,2.289514719392772,-0.7220365937371742,3.135703428941256,-0.1347963930614564,3.1019918134814377,0.08645762182714835,0.09773333795444726,0.39500989453359214,2.0106716035108194,3.0684131803435184,2.968751325370393,0.8151257103681416,0.5772144320613367,0.5049454785901688,-1.215891691347907,-3.1414999897284983,-0.2347235086072068,-1.0736517808315569,-1.6920450981420658,-2.7412487249293145,-2.0748401207996605,0.0028830253130607275,-3.1077362398558206,0.5163075786000291,0.4512187857444063,0.20531234209357369,0.7907424044388969,0.4522003446994809,0.2508502158576729,0.8710792366224971,0.26388649824733834,0.550984732364598
1,1131477.6130136016,0.1099863488225052,0.19662359975176896,0.1705975302527631,0.21061094799874008,0.1610932652879396,0.05908857879424498,2.389559403522805,3.999921275932724,3.998432158099814,-2.8097643605125,0.7602367595527886,0.8692773972193599,0.6704421735977957,2.986662023276705,-1.6287526333202849,-1.4155391225267242,2.5006059445684894,2.539911003626984,0.2214363495448116,0.23946178212959845,0.3966736076785736,3.6507188395870416,3.182836627878906,2.9207333528975195,0.2282917062850729,0.7001314966059494,0.7104497765282092,-0.4770036577006387,3.0712620610618853,-3.125467624987872,-0.5114629028799675,0.7060735859490519,0.9997245871682604,-3.1413531480015986,0.9548356072407288,1.3034756165405463,0.6718139316129306,0.6467453177427136,0.2604290186423128,0.9167678783226321,0.6335203351066436,0.12230331980555895,0.41870750759793696,0.16735433977012093,0.9412869919231
0,21952919.31144371,0.1557325763791817,0.5407842610141889,0.4383909249370025,0.028200930571146032,0.2889571112665634,0.052164813314960284,0.6409593170841856,2.200992195600401,1.8056712842298583,0.1920794704788893,-1.0509559486825737,-1.172421468512456,3.1415870680321962,2.6270592241966293,1.5482588615284092,-2.2837437408407544,2.7612958207047544,2.6330504575038303,0.5821961190762031,0.16567117285920316,0.4043451661501563,3.9914286294593184,3.7971473041899775,3.994090248379992,0.2049381023838604,0.6506849352527762,0.2520912959491112,2.388545391805865,2.3768336292842864,-1.4580203703917032,-2.1657092349534435,0.5905383971375109,-2.2761691113233207,0.8282372954977708,2.7037761873415933,2.562731926848948,0.3829240434053221,0.5526572566632248,0.47697522961149996,0.6707390232051469,0.22115203156904029,0.8601262048725573,0.1595227452810266,0.3741578119755671,0.6394825817013112
0,2367356.23639122,3.9972463315278035,3.9999999431444166,3.9994898164125847,1.2771592312245386,3.916197785758284,0.4614544333745077,0.7596067085810168,2.4660315425075745,0.2041439769423672,-1.5004268466891986,2.2419077929087754,-0.8115009750177067,-1.7794405892659222,2.3301182837232304,-1.4613502006871395,1.86432894766937,-0.3838757808620916,2.372234788099054,0.3832072688078457,0.04012365602753818,0.1166400538085697,3.992227026100297,3.0145313937051963,3.5865963563316328,2.7343713989096776,0.5905140948759805,0.7686273528251895,2.5072165143602843,1.0078082110407394,1.9505444180633682,2.6900183345399924,2.338362008879625,-1.5939933579766443,1.6239151757243766,1.9675818932648763,-0.3833488552208144,0.3647699716692432,0.3050321576022519,0.6195539472902398,0.5582957403877553,0.2397138625773092,0.12313264008443656,0.8216991778895681,0.7770861557317891,0.4423136569082269
2,2116993.635416141,0.15940440680557816,3.8341289622623305,1.8456551545791369,0.2087900066383411,0.010001894974594649,0.1394159215133469,3.9991318151310886,3.8972306130231433,3.899341088859696,-3.0625712265299416,2.9184320132798165,-2.8143149267330405,2.8947103367366402,2.253579612840891,3.1063577989077844,3.1389516044071977,-2.445962151008256,-2.500660862564428,0.08547852819232228,0.10717056179272738,0.3824031284707771,3.838323595802792,3.8411377162973066,3.425115693565853,0.5256051166340746,0.5027736253477885,0.9038905338744776,-1.6887250937370777,-1.9168074238014627,-0.02427225315696369,-0.11659337535869962,1.8240755685422,-0.9892765778167476,0.5453822896530705,-0.4947785038678712,-1.3366326879817882,0.5762298915217343,0.7220578864328844,0.7888837893301153,0.9889909354124268,0.7391410629268922,0.416315222760268,0.8440174966522775,0.8103508067156602,0.3421002983267414
0,19222767.069533285,3.997457583320872,3.9991103729890685,3.9999200981507697,0.10777940389473084,0.018965444613574314,0.03570355621717163,3.9995351206698944,3.9999999298400217,3.9999996267119537,-2.6363243270783343,-2.910363987737627,-2.699335318277941,1.5420906513209185,2.0201525856462643,3.1367093436027087,2.2447003514281434,0.5232306445086752,0.12082502080730873,0.05429541209223358,0.053426694720071125,0.3832916458704371,3.1914792010395354,3.5699013595830444,3.8089297471602612,0.7284217534106018,0.7825175580914341,0.6202885995376669,-0.14014789798115454,-1.0113873562129587,-0.2564701735478079,0.18704690048021044,0.7338230232848377,-2.4807457527129224,-2.736718879599669,1.0336423214552628,-0.7222356356929747,0.34769780177269505,0.4115510092458648,0.9980131934203706,0.2665374207799269,0.4826102580342133,0.3549512361918987,0.7812893464295105,0.2586840800972312,0.3375406665994882
0,100402876.68042332,0.14798751273169194,0.6916661442711658,2.092209420094121,0.24944219738735665,0.11391846862158513,0.36854156984568615,1.4078114128027464,0.7514387225671357,2.3331275904746414,2.1691742941100802,-0.6925651315158095,-1.6184703531490536,-1.8425138636466933,0.5241157345221916,-0.5786537796925275,-2.0792047440322827,0.5460217379582124,-0.5311629061238574,0.5083708454107628,0.4190623147043786,0.273647710269414,0.2432496206383093,1.4799668723351649,2.095997114110041,0.24941056973441905,0.25158935224672896,0.497004955669702,2.7224249450976963,1.4252736192763251,0.9376273896026859,-1.13867625132395,-0.6494241789291402,-1.7352477869032277,-1.5962727119208189,-0.2338471340501673,1.2264012603973882,0.5549609520619243,0.6484975946590534,0.7578329795536392,0.8834036645524872,0.1105556343322851,0.4570870193555701,0.347990815909252,0.5984635311319213,0.23691034957629944
0,4578566.682164535,3.936550174977469,3.9995849326651776,3.9874476899653,1.6710608793715969,2.839317909904536,3.997277797743645,3.9649709179923813,0.0166442784756121,3.113096757736477,-1.5059787167374277,-0.3985953460631748,3.141584664145242,0.9752132955532532,1.76050286445831,-0.1121932201351381,2.3780902739889167,-3.0411705026513385,-0.9151365422123936,0.3009980799896287,0.5412350371232628,0.2236852605559828,2.0771083973685442,0.3814214748184396,0.05100989887733929,0.17283968206607553,0.2412444644804519,2.8437229455226944,-3.1401637172804016,1.1290533545208294,3.1144722433944745,1.6029459779802444,2.1985481702884857,-2.6011392056666343,-2.7405207350314105,1.5196357094203092,2.503953026687213,0.2433837117383461,0.4289532578731716,0.5805845908633778,0.14348846277927318,0.11181347834057176,0.21873494868410992,0.2771912956298088,0.17700357863426985,0.4621463644833579
0,5305326.326622752,1.804502698541615,1.4345900815886208,3.3771238542444597,2.8076837323317694,1.0855370774123556,1.5491806482168298,2.1746784850131795,0.6812082410888857,3.999567967350868,-1.7198758280914763,-1.3233194168195868,-0.9998165428090212,-2.5018562076825828,2.770564618087895,-2.1623728853271897,-2.602898310447767,-3.1180827091226035,3.1339324565605464,0.4911695487388502,0.17874489625701095,0.0884511506297397,0.19686815004027944,2.559426577429502,1.0353460523764622,0.33179695970810924,1.217612308186807,0.5124577822935952,1.4386420761176308,-0.3453288229885425,0.6195127819401316,3.1308511523762705,0.2652082971897887,-0.2587159935079302,2.086961142024162,1.8822138682823484,-0.83466566782963,0.4262557933959816,0.2493229174720373,0.2485751157807088,0.10675981735463536,0.7797201627432799,0.9021771775466028,0.9354590376623028,0.4406859762531088,0.2366595424928897
0,6108087.439076174,0.8472694399675921,0.9942481683741398,0.35636380771656245,0.12512847900539312,0.1844299351710798,0.010001214167349443,1.5184017665192688,1.9013070782194992,0.5662471823014007,-2.3685252722304044,1.2105149941490136,-1.880935533474788,-1.0826685618861074,1.3308647457969256,1.351037122802083,2.357098262908828,-0.4703130796182586,2.7153274502161002,0.2903871741117339,0.025351700099125032,0.464211225653625,2.2444655518845127,3.999683111042028,3.9829958599002753,0.4493446512716049,0.40145628394516536,0.6055622477378461,-3.1415848270857896,-2.2031543235210007,0.17230023419948548,3.1080737416469493,-3.1126742336754467,-0.6765290435572093,1.6741278582968713,3.0372646687046467,-3.1012158755654515,0.10341831156414028,0.3630283269369135,0.348857905549977,0.7545395949653328,0.5755196855477349,0.1038826914682951,0.14106732763856833,0.6840749813209572,0.9603893785132408
0,2854881.382793639,0.011066625871635512,0.01046350399377135,0.010106378633816488,3.999999792402404,3.987569428883983,3.999993883098368,0.010120245490132173,0.011118365560829166,0.010001118026581369,2.456213535708624,0.7127152077151107,-1.329714616460189,-1.2951233471247152,-3.073251485948948,1.3110988539404729,1.297658110305144,-0.43935744279567895,-2.2029156016689138,0.3139784246854448,0.3806542488572263,0.8180601200811897,3.996030303733797,3.971785337932487,3.311517916404121,0.4313306026650601,0.05568692444740053,0.3652238064087911,-0.8226900461470645,2.447663510150992,-0.7053415529351685,0.12452111065197925,-2.8097805399338363,3.1398527010049015,2.4348161139025253,0.6953319240433036,-0.7957595345531271,0.3483926732723499,0.4973516387449193,0.5299209940456984,0.12742919039939293,0.2030550676498235,0.5894958259499394,0.4879713427020938,0.7552424367593749,0.574357053773324
0,40776064.31376679,1.868889055925949,0.7453814483501553,1.7666412535048488,3.97711047624001,3.9999999945630393,3.9999984992344255,2.206287876997532,1.0136269941174063,2.0745819795500604,-2.9254027999545857,2.7680473477661725,0.9593270932184801,0.2443373742613879,-0.4965227109456194,-0.1267466852081447,-2.2460987596296853,-2.8818321478742037,1.7383763205286409,0.13935130270126933,0.3941125972113019,0.13342300301492055,3.963290865271163,3.720624347973553,0.3453627373643409,0.4115040694673546,0.4505601532238747,1.0297771165725484,3.081094313360725,0.27018374374262244,0.4412596173698869,-2.754455315994114,-2.6535965756050732,2.3167458837003805,1.3279342820328806,-0.17256831478819068,1.9857031866978647,0.8179966651825223,0.11474084022512487,0.2524904940439976,0.8358039584673906,0.5134816125781292,0.2044165236185896,0.4452229313933893,0.9705491371345558,0.15198117053252336
0,62620315.48853956,0.983130112593214,1.4900598463449033,0.11082957739799344,3.148411914535893,3.8161131143882776,3.8899424125978452,0.06502000967751892,0.022141018362197225,0.06668969024715397,-0.7204891061707492,1.4073158394561682,0.8760545179036381,-3.095112495372203,1.5863432593576403,-1.9086341896409929,2.8491308076162816,1.9556657252578318,-1.981832048048936,0.5124268827767443,0.04801419108712608,0.0935192922430356,3.3369050178277995,2.376668383137067,3.5585051145270015,0.4827062663965251,0.9758612752650252,1.6323801786651788,-1.1665800639706805,0.7784804981407687,2.7765246224839704,1.1505919398640998,-3.112066049263504,-1.133020991264885,-1.6106058811042392,0.2854173134728613,2.2110087306588184,0.9568766779965694,0.1519344403836298,0.2976241163496049,0.28046522302071875,0.1637834019271187,0.5945001041127433,0.3901349787234851,0.9546684585426176,0.1722362014429466
0,2046812.7984652503,1.9812313906530927,1.9029671797209304,0.7648144003522543,0.3266206316981724,1.3036686822838046,0.10434571135351707,0.1284462537534984,2.3129290101781343,0.01987267104290739,1.850639801217345,-1.9195383552422287,-0.313744369023758,-3.0116193618164173,-0.5295417965111908,1.409014444493348,-3.057233391764188,-0.07638872771886174,-2.9093181331826328,0.5630040029388648,0.20630403053333388,0.152886496182811,0.4213851670303216,1.083342937687158,2.669276961389232,0.4937006262373594,0.39846851427682617,0.42180567056594415,2.574580349249734,0.4961124093465234,-0.22041976302166771,-2.765021335648876,-1.6746826809749051,-2.2145674933968853,-1.634408156436708,1.490865846454846,3.0012561173572987,0.360536295347913,0.9765145717092132,0.5487987895942235,0.1842271155429569,0.4650604857967409,0.16658823579789406,0.7039677955071904,0.34498584983910163,0.1374161758801371
0,11036475.78981815,2.5854725150511606,3.7590966471449767,3.9999441781002836,3.9999429802738633,0.8710854863560837,0.3415469175630141,3.995471310406127,3.9999945606503777,3.9986231040590017,-2.506276571459658,1.594541464108218,-0.3406329880084038,0.3268540422326933,-1.1647765274165611,-2.3408354555695423,1.446195880714484,0.031055322737899793,-1.7812954452581544,0.08285969535286729,0.05652163638739392,0.3797128285263987,3.7899413613558144,3.975019142630699,3.770562164850978,0.6868940030195559,0.5884460727150814,0.8537076719948302,3.1398871168484437,-0.504201411633888,0.013307279848026266,0.2095515792122118,3.1415913366396904,-1.8178864312268248,1.2091303407195142,0.9888070338775341,-2.922198832460761,0.2851240236968158,0.950594512914984,0.7437483428030904,0.30586160016046193,0.6317727066740968,0.7020883878273381,0.1271762317868328,0.9611950019233976,0.2157630021610184
0,51689302.94022717,1.3621767888291092,0.91981854442476,0.2681806658046951,0.7960663124046679,0.012373257125836354,0.010687323401666612,0.28158442986067844,1.3653085934432905,0.3916117119421586,2.117221271951588,2.7227903144052386,0.7536364127720551,3.1303550713225494,-2.3571613305248973,1.8636461575464471,1.6853050763569162,0.8869457648104104,-1.0581239098783568,0.5479576610673181,0.16258746800932594,0.5664804715577123,0.23908034078884724,1.7418820161250894,1.0345224034024691,0.473972390257374,0.2838430817386352,0.2999216456157464,-3.1415851623371727,-2.6950954293738474,-0.6898355458633527,-1.6394060184509225,1.8842570657414583,-2.252568581666937,1.89625303692012,2.419253763597049,-1.9581440988933765,0.6619193946924082,0.6371180765558391,0.9886023908203914,0.10179538626460438,0.11536888338814365,0.6365159202914774,0.26682025434153633,0.7340162479053838,0.2967381007563588
0,4340203.820346944,3.9999662622058647,1.2760432991542583,0.8392579631935494,3.9965900008124375,2.3232441987843724,0.7247371930707891,2.8153356548088144,1.7671458513894398,0.3289954790138957,-2.393881556030773,-0.5302002771910828,-0.9535075127198898,-0.6396035729173537,2.6858863504759047,0.8603009921730989,1.8767266436079024,-2.4546989164395114,-2.8848820893542144,0.42820196025567614,0.20543045865686224,0.28228509774320565,3.1239074434654075,0.1129381769850927,1.0293125443738682,0.20135351891060266,1.7213198917561483,0.3795143906273096,3.1024286326976003,-3.0539991945153235,-3.0359327031722856,2.2245866258954914,0.16598097031003695,-1.5344322336980232,-3.0135873667950115,0.3896034496826837,0.06644512334717723,0.9324294583295432,0.279090605411489,0.8352536307244862,0.6590858181191912,0.4257515179407827,0.7774358840913131,0.8431770672489938,0.9419520071845392,0.16765385614350592
0,1373924.2990198678,3.997421206377029,3.5989735982518654,1.7632863569203727,0.026439375119339345,0.14114683231012592,2.947096145591704,3.2953141286265315,2.929226318873652,3.7420396503258018,-1.163031213321808,0.8349535950731535,-1.498865695118616,-2.6799438557325552,-1.5496238357339114,1.5451258297204042,1.1975671593739958,3.141172002261306,-1.5126650637572308,0.4207817588633179,0.04741907753268562,0.05249176402133916,1.2248305624514135,2.8015968311999773,3.9045825626753907,1.1703003387704445,1.3365780837726324,0.4508315423306088,3.136966950004319,-3.1415732924216417,-2.627475435594888,-2.718637377693768,0.3204374948803257,2.915497463389463,0.12320347529790965,-0.4736513994259748,3.1343471748026634,0.9482043979220592,0.1594449793347117,0.3208268269425991,0.7782733432351074,0.7509487708582081,0.18530925403656395,0.8195807553316397,0.34504240615775483,0.5297295159064999
